index	AMYGDALA_CTRL_1	AMYGDALA_CTRL_2	AMYGDALA_FEAR_1	CORTEX_CTRL_1	CORTEX_CTRL_2	CORTEX_FEAR_1	CORTEX_FEAR_2	AMYGDALA_ERRB4_KO_1	AMYGDALA_ERRB4_KO_2	AMYGDALA_ERRB4_KO_3	AMYGDALA_ERRB4_WT_1	CORTEX_ERRB4_KO_1	CORTEX_ERRB4_KO_2	CORTEX_ERRB4_KO_3	CORTEX_ERRB4_WT_1	CORTEX_ERRB4_WT_2
1092	8.50097617003419e-07	8.67641859683505e-07	9.30736779378503e-07	1.13033494077249e-06	1.15238406886724e-06	1.25434953983053e-06	1.20419273158858e-06	1.10338977390775e-06	1.03192299155874e-06	1.18734383352289e-06	9.49324850440445e-07	1.40911592704675e-06	1.59556300354403e-06	1.94450260632569e-06	1.70172500328431e-06	1.80916912509577e-06
1093	8.66137194682729e-07	8.56373783583719e-07	9.52550922645187e-07	1.1361216384215e-06	1.13437806779119e-06	1.23461819875454e-06	1.19344101077082e-06	1.10338977390775e-06	1.05215677570695e-06	1.15712053594231e-06	9.32886324891693e-07	1.3768152754239e-06	1.60347488620623e-06	1.90927610983429e-06	1.70519083832155e-06	1.76176731395789e-06
1094	8.76830246468936e-07	8.33837631384148e-07	9.45279541556292e-07	1.13805053763784e-06	1.12837606743251e-06	1.24307448778711e-06	1.17838860162597e-06	1.10660665371506e-06	1.05215677570695e-06	1.16143814988239e-06	9.28776693504505e-07	1.39700318268818e-06	1.59556300354402e-06	1.89166286158858e-06	1.75024669380566e-06	1.7973186723113e-06
1095	8.58117405843074e-07	8.33837631384148e-07	9.19829707745161e-07	1.08789915801312e-06	1.106368732784e-06	1.19938366111885e-06	1.1418327508456e-06	1.08730537487119e-06	1.04926623511435e-06	1.15712053594231e-06	8.83570748245436e-07	1.34451462380105e-06	1.54545441335008e-06	1.84234576650061e-06	1.68786166313536e-06	1.75781716302973e-06
1096	8.39404565217213e-07	8.16935517234469e-07	8.98015564478477e-07	1.05317897211908e-06	1.08436139813549e-06	1.18951799058086e-06	1.12032930921009e-06	1.08730537487119e-06	1.02903245096614e-06	1.10099155472123e-06	8.83570748245436e-07	1.32028913508392e-06	1.52699335380494e-06	1.80359662036006e-06	1.63933997261401e-06	1.71436550282e-06
1097	8.3405803932411e-07	7.94399365034897e-07	8.83472802300688e-07	1.06861016584976e-06	1.06635539705944e-06	1.18669922757e-06	1.10527690006523e-06	1.07122097583463e-06	1.00590812622533e-06	1.09667394078114e-06	8.87680379632624e-07	1.30817639072535e-06	1.51908147114274e-06	1.77893807281608e-06	1.62894246750229e-06	1.69066459725106e-06
1098	8.180184616448e-07	7.83131288935112e-07	8.65294349578452e-07	1.06861016584976e-06	1.05835272991453e-06	1.18106170154829e-06	1.10957758839233e-06	1.05513657679808e-06	1.00590812622533e-06	1.09235632684106e-06	8.71241854083872e-07	1.29202606491393e-06	1.52171876536348e-06	1.77893807281608e-06	1.61507912735334e-06	1.69066459725106e-06
1099	8.12671935751697e-07	7.88765326985004e-07	8.72565730667346e-07	1.06089456898442e-06	1.05435139634208e-06	1.18669922757e-06	1.10742724422878e-06	1.05513657679808e-06	1.00590812622533e-06	1.08372109896089e-06	8.95899642407e-07	1.28798848346107e-06	1.54545441335008e-06	1.78246072246522e-06	1.62894246750229e-06	1.71436550282e-06
1100	8.31384776377558e-07	7.71863212835326e-07	8.83472802300688e-07	1.05510787133542e-06	1.04434806241094e-06	1.18528984606458e-06	1.10097621173813e-06	1.05513657679808e-06	9.94345963854923e-07	1.08803871290098e-06	8.95899642407e-07	1.31625155363106e-06	1.55864088445375e-06	1.76132482457037e-06	1.63587413757677e-06	1.69066459725106e-06
1101	8.15345198698248e-07	7.71863212835326e-07	8.90744183389583e-07	1.05703677055175e-06	1.04634872919716e-06	1.16696788649402e-06	1.10097621173813e-06	1.0615703364127e-06	9.71221639114111e-07	1.06213302926048e-06	8.83570748245436e-07	1.32836429798963e-06	1.54281711912935e-06	1.70848507983326e-06	1.62547663246506e-06	1.66696369168212e-06
1102	8.20691724591351e-07	7.66229174785433e-07	8.9437987393403e-07	1.06668126663343e-06	1.03834606205225e-06	1.16133036047231e-06	1.11602862088299e-06	1.05191969699077e-06	9.71221639114111e-07	1.07508587108073e-06	8.71241854083872e-07	1.30413880927249e-06	1.52435605958421e-06	1.66973593369271e-06	1.62201079742782e-06	1.65511323889765e-06
1103	8.09998672805145e-07	7.83131288935112e-07	9.08922636111819e-07	1.08597025879678e-06	1.04434806241094e-06	1.17683355703201e-06	1.13108103002784e-06	1.05513657679808e-06	9.53878395558502e-07	1.07076825714064e-06	8.50693697147931e-07	1.28798848346107e-06	1.50853229425981e-06	1.67325858334186e-06	1.61507912735334e-06	1.64721293704134e-06
1104	8.04652146912042e-07	7.83131288935112e-07	9.01651255022925e-07	1.08211246036411e-06	1.03234406169357e-06	1.16978664950487e-06	1.11817896504654e-06	1.04226905756883e-06	9.65440557928908e-07	1.0578154153204e-06	8.50693697147931e-07	1.2758757391025e-06	1.50853229425981e-06	1.65916798474529e-06	1.61854496239058e-06	1.63931263518503e-06
1105	8.12671935751697e-07	7.94399365034897e-07	8.98015564478477e-07	1.06861016584976e-06	1.04634872919716e-06	1.17542417552658e-06	1.11817896504654e-06	1.02296777872497e-06	9.71221639114111e-07	1.07508587108073e-06	8.50693697147931e-07	1.25165025038536e-06	1.51116958848054e-06	1.68734918193842e-06	1.62547663246506e-06	1.66301354075397e-06
1106	7.99305621018938e-07	7.6059513673554e-07	8.76201421211794e-07	1.05125007290275e-06	1.02634206133489e-06	1.15005530842889e-06	1.09237483508392e-06	1.01010025949572e-06	9.56768936151103e-07	1.04054495956006e-06	8.46584065760743e-07	1.23549992457394e-06	1.4689728809488e-06	1.63450943720131e-06	1.60468162224162e-06	1.60376127683162e-06
1107	7.96632358072387e-07	7.49327060635754e-07	8.68930040122899e-07	1.0377477783884e-06	1.0203400609762e-06	1.14018963789089e-06	1.09667552341103e-06	9.97232740266477e-07	9.30754070817689e-07	1.06645064320056e-06	8.54803328535119e-07	1.22742476166823e-06	1.45051182140366e-06	1.66269063439443e-06	1.58735244705543e-06	1.64721293704134e-06
1108	8.04652146912042e-07	7.54961098685647e-07	8.76201421211794e-07	1.06861016584976e-06	1.02634206133489e-06	1.17824293853744e-06	1.10312655590168e-06	1.01010025949572e-06	9.33644611410291e-07	1.06213302926048e-06	8.63022591309496e-07	1.26376299474393e-06	1.4847966462732e-06	1.66621328404357e-06	1.61854496239058e-06	1.64721293704134e-06
1109	8.07325409858593e-07	7.49327060635754e-07	8.9437987393403e-07	1.08018356114778e-06	1.02234072776243e-06	1.19092737208629e-06	1.09022449092037e-06	1.00688337968841e-06	9.53878395558502e-07	1.07508587108073e-06	8.83570748245436e-07	1.28798848346107e-06	1.50589500003907e-06	1.64860003579787e-06	1.62201079742782e-06	1.65511323889765e-06
1110	8.15345198698248e-07	7.38058984535969e-07	8.90744183389583e-07	1.06282346820076e-06	1.02434139454866e-06	1.17683355703201e-06	1.09022449092037e-06	9.90798980651854e-07	9.30754070817689e-07	1.06213302926048e-06	8.91790011019812e-07	1.2758757391025e-06	1.5006204115976e-06	1.63450943720131e-06	1.59081828209267e-06	1.64721293704134e-06
1111	7.88612569232732e-07	7.15522832336397e-07	8.58022968489557e-07	1.03967667760473e-06	1.00033339311392e-06	1.14441778240718e-06	1.05796932846711e-06	9.65063942193365e-07	9.01848664891674e-07	1.02327450379973e-06	8.54803328535119e-07	1.25165025038536e-06	1.4847966462732e-06	1.58871499176248e-06	1.55962576675752e-06	1.60376127683162e-06
1112	7.80592780393077e-07	6.98620718186718e-07	8.32573134678426e-07	1.0107431893597e-06	9.86328725610329e-07	1.12468644133119e-06	1.04291691932225e-06	9.39328903734875e-07	8.90286502521268e-07	1.01463927591956e-06	8.67132222696684e-07	1.22742476166823e-06	1.44787452718293e-06	1.62394148825388e-06	1.5318990864596e-06	1.58796067311899e-06
1113	7.77919517446525e-07	6.87352642086932e-07	8.03487610322848e-07	9.99169794061692e-07	9.88329392396557e-07	1.13314273036376e-06	1.04291691932225e-06	9.39328903734875e-07	8.58490556002651e-07	9.93051206219146e-07	8.83570748245436e-07	1.22742476166823e-06	1.43996264452072e-06	1.62746413790303e-06	1.52843325142237e-06	1.56820991847821e-06
1114	7.61879939767215e-07	7.04254756236611e-07	7.67130704878375e-07	9.77951902682004e-07	9.80326725251645e-07	1.13314273036376e-06	1.02356382185029e-06	9.32895144120253e-07	8.29585150076636e-07	9.8441597833898e-07	8.7535148547106e-07	1.22742476166823e-06	1.41886429075485e-06	1.60280559035904e-06	1.50070657112445e-06	1.52870840919664e-06
1115	7.48513625034457e-07	7.04254756236611e-07	7.63495014333928e-07	9.77951902682004e-07	9.6632205774805e-07	1.13314273036376e-06	1.00206038021478e-06	9.32895144120253e-07	8.23804068891433e-07	9.75780750458813e-07	8.7535148547106e-07	1.22338718021537e-06	1.41095240809265e-06	1.53939789667451e-06	1.4868432309755e-06	1.49710720177139e-06
1116	7.45840362087906e-07	7.04254756236611e-07	7.48952252156139e-07	9.5480511208598e-07	9.58319390603139e-07	1.11904891530948e-06	9.97759691887678e-07	9.0072634604714e-07	8.15132447113629e-07	9.5851029469848e-07	8.79461116858248e-07	1.19512411004538e-06	1.38194217166458e-06	1.54292054632365e-06	1.45911655067759e-06	1.48130659805876e-06
1117	7.29800784408596e-07	6.98620718186718e-07	7.19866727800561e-07	9.37445019138962e-07	9.42314056313316e-07	1.1148207707932e-06	9.61203841107311e-07	8.81425067203273e-07	8.15132447113629e-07	9.11016541357565e-07	8.71241854083872e-07	1.18301136568681e-06	1.36348111211944e-06	1.54292054632365e-06	1.43832154045415e-06	1.4773564471306e-06
1118	7.37820573248251e-07	7.04254756236611e-07	7.3440948997835e-07	9.47089515220639e-07	9.42314056313316e-07	1.14018963789089e-06	9.54752808616658e-07	8.65340668166717e-07	8.32475690669238e-07	9.23969383177815e-07	8.71241854083872e-07	1.19108652859252e-06	1.38721676010604e-06	1.59223764141162e-06	1.47644572586378e-06	1.50895765455586e-06
1119	7.29800784408596e-07	7.32424946486076e-07	7.38045180522797e-07	9.58662910518651e-07	9.36312055954633e-07	1.15851159746145e-06	9.69805217761515e-07	8.49256269130161e-07	8.5560001541005e-07	9.19651769237731e-07	8.54803328535119e-07	1.19108652859252e-06	1.37930487744384e-06	1.56757909386763e-06	1.45911655067759e-06	1.50105735269954e-06
1120	7.08414680836183e-07	7.09888794286504e-07	7.30773799433903e-07	9.62520708951321e-07	9.34311389168405e-07	1.15005530842889e-06	9.52602464453107e-07	8.42822509515538e-07	8.46928393632245e-07	9.11016541357565e-07	8.30145540211991e-07	1.16686103987539e-06	1.37403028900238e-06	1.5816696924642e-06	1.44525321052863e-06	1.50105735269954e-06
1121	7.05741417889631e-07	7.04254756236611e-07	7.01688275078324e-07	9.43231716787968e-07	9.30310055595949e-07	1.12750520434205e-06	9.39700399471801e-07	8.23521230671671e-07	8.41147312447042e-07	8.80793243776982e-07	8.09597383276051e-07	1.1385979697054e-06	1.34765734679504e-06	1.57462439316591e-06	1.4244582003052e-06	1.48920689991507e-06
1122	6.89701840210321e-07	6.92986680136825e-07	6.76238441267193e-07	9.23942724624615e-07	9.02300720588759e-07	1.10636448176063e-06	9.13896269509188e-07	8.2030435086436e-07	8.35366231261839e-07	8.76475629836899e-07	7.84939594952922e-07	1.14263555115825e-06	1.31864711036696e-06	1.53587524702537e-06	1.39326568497005e-06	1.44970539063351e-06
1123	6.8702857726377e-07	6.87352642086932e-07	6.79874131811641e-07	9.18156026975609e-07	8.90296719871392e-07	1.09790819272807e-06	8.98843860364331e-07	8.10653711442426e-07	8.49818934224847e-07	8.54887560136483e-07	8.09597383276051e-07	1.14263555115825e-06	1.30018605082183e-06	1.5217846484288e-06	1.37593650978385e-06	1.41810418320825e-06
1124	6.8702857726377e-07	6.87352642086932e-07	6.72602750722746e-07	9.02724833244927e-07	8.76292052367797e-07	1.09508942971721e-06	8.66588697911066e-07	7.91352432598559e-07	8.67162177780456e-07	8.3761710437615e-07	8.13707014663239e-07	1.1385979697054e-06	1.29754875660109e-06	1.4865581519374e-06	1.34820982948594e-06	1.38255282485484e-06
1125	7.19107732622389e-07	7.38058984535969e-07	7.01688275078324e-07	9.2201382540828e-07	9.16305388092354e-07	1.09086128520093e-06	8.77340418728821e-07	8.04219951827804e-07	8.9317704311387e-07	8.33299490436066e-07	8.42474434373555e-07	1.17089862132824e-06	1.30546063926329e-06	1.54996584562193e-06	1.37593650978385e-06	1.40625373042378e-06
1126	7.16434469675838e-07	7.38058984535968e-07	7.01688275078324e-07	9.23942724624615e-07	9.28309388809721e-07	1.09790819272807e-06	8.73039730401719e-07	7.78484913369314e-07	8.84505421336065e-07	8.16029034675733e-07	8.34255171599179e-07	1.15071071406396e-06	1.30546063926329e-06	1.52530729807794e-06	1.35860733459766e-06	1.4141540322801e-06
1127	7.11087943782735e-07	7.49327060635754e-07	6.98052584533877e-07	9.06582631677597e-07	9.12304054519898e-07	1.09790819272807e-06	8.64438353747515e-07	7.78484913369314e-07	8.72943258965659e-07	8.07393806795567e-07	8.21926277437615e-07	1.14667313261111e-06	1.30809793348403e-06	1.53235259737623e-06	1.34820982948594e-06	1.40625373042378e-06
1128	6.97721629049976e-07	7.38058984535968e-07	6.83509822356088e-07	9.00795934028591e-07	9.26308722023493e-07	1.07253932563037e-06	8.64438353747515e-07	7.43099235488891e-07	8.61381096595253e-07	7.77170509214984e-07	8.09597383276051e-07	1.13456038825254e-06	1.26590122595228e-06	1.51473934913052e-06	1.31701731415079e-06	1.40230357949563e-06
1129	6.8702857726377e-07	7.49327060635754e-07	6.65331369633852e-07	8.87293639514244e-07	9.32310722382177e-07	1.03166726197297e-06	8.60137665420412e-07	7.17364197030401e-07	8.41147312447042e-07	7.85805737095151e-07	8.30145540211991e-07	1.13052280679968e-06	1.25798934329008e-06	1.52882994772708e-06	1.28929063385288e-06	1.41810418320825e-06
1130	6.68315736637908e-07	7.38058984535969e-07	6.79874131811641e-07	8.73791344999897e-07	9.12304054519898e-07	1.00066086885357e-06	8.47235600439106e-07	7.07713557608467e-07	8.46928393632245e-07	7.85805737095151e-07	8.17816646050427e-07	1.10629731808255e-06	1.24216557796568e-06	1.50064875053396e-06	1.27542729370392e-06	1.39045312671116e-06
1131	6.62969210744805e-07	7.38058984535969e-07	6.72602750722746e-07	8.77649143432568e-07	9.18306054878582e-07	9.85157672293862e-07	8.62288009583963e-07	7.10930437415779e-07	8.38256771854441e-07	7.85805737095151e-07	8.17816646050427e-07	1.08207182936541e-06	1.21051804731687e-06	1.49712610088482e-06	1.24770061340601e-06	1.37465252299853e-06
1132	6.57622684851702e-07	7.54961098685647e-07	6.65331369633852e-07	8.69933546567226e-07	9.12304054519898e-07	9.87976435304717e-07	8.62288009583963e-07	6.94846038379223e-07	8.32475690669238e-07	7.68535281334818e-07	8.09597383276051e-07	1.09014699227112e-06	1.21315534153761e-06	1.43371840720028e-06	1.24770061340601e-06	1.36675222114222e-06
1133	6.65642473691357e-07	7.66229174785433e-07	6.87145512900535e-07	8.79578042648903e-07	9.12304054519898e-07	9.79520146272152e-07	8.79490762892372e-07	6.94846038379223e-07	8.49818934224847e-07	7.85805737095151e-07	8.17816646050427e-07	1.06188392210113e-06	1.2052434588754e-06	1.44076370649857e-06	1.25463228348049e-06	1.39045312671116e-06
1134	6.30890055386186e-07	7.43693022585861e-07	6.43517226367168e-07	8.73791344999897e-07	8.94298053443848e-07	9.52741897669028e-07	8.64438353747515e-07	6.59460360498799e-07	8.15132447113629e-07	7.59900053454651e-07	8.30145540211991e-07	1.00535778176115e-06	1.18414510510953e-06	1.39849191070888e-06	1.19917892288467e-06	1.3588519192859e-06
1135	6.41583107172392e-07	7.43693022585861e-07	6.39881535822721e-07	8.81506941865238e-07	8.90296719871392e-07	9.62607568207021e-07	8.73039730401719e-07	6.884122787646e-07	8.15132447113629e-07	7.72852895274901e-07	8.26035908824803e-07	1.00132020030829e-06	1.19205698777173e-06	1.39496926105974e-06	1.23037143821982e-06	1.38255282485484e-06
1136	6.44256370118944e-07	7.15522832336397e-07	6.47152916911615e-07	8.87293639514244e-07	8.74291385581569e-07	9.62607568207021e-07	8.68739042074617e-07	7.1414731722309e-07	8.1802298770623e-07	7.64217667394734e-07	8.34255171599179e-07	1.01343294466686e-06	1.22106722419981e-06	1.36326541421747e-06	1.2373031082943e-06	1.39045312671116e-06
1137	6.49602896012047e-07	6.98620718186718e-07	6.47152916911615e-07	8.9308033716325e-07	8.78292719154025e-07	9.52741897669029e-07	8.77340418728821e-07	7.1414731722309e-07	8.26694609484035e-07	7.46947211634401e-07	8.30145540211991e-07	1.01747052611972e-06	1.20260616465467e-06	1.38087866246317e-06	1.25116644844325e-06	1.39835342856747e-06
1138	6.46929633065495e-07	6.87352642086932e-07	6.72602750722746e-07	9.08511530893933e-07	8.86295386298937e-07	9.51332516163601e-07	8.70889386238168e-07	7.04496677801156e-07	8.35366231261839e-07	7.33994369814152e-07	8.13707014663239e-07	1.02958327047828e-06	1.23161640108274e-06	1.40201456035802e-06	1.25809811851773e-06	1.41020388135194e-06
1139	6.49602896012047e-07	6.76084565987147e-07	6.61695679089404e-07	8.95009236379585e-07	8.72290718795342e-07	9.38648082614753e-07	8.66588697911066e-07	6.884122787646e-07	8.12241906521027e-07	7.33994369814152e-07	8.09597383276051e-07	1.009395363214e-06	1.21315534153761e-06	1.38440131211231e-06	1.24423477836877e-06	1.40625373042378e-06
1140	6.62969210744805e-07	6.64816489887361e-07	6.79874131811641e-07	8.98867034812256e-07	8.62287384864202e-07	9.2878241207676e-07	8.49385944602657e-07	7.04496677801156e-07	8.12241906521027e-07	7.12406300113735e-07	8.01378120501675e-07	1.02958327047828e-06	1.21051804731687e-06	1.36678806386661e-06	1.2373031082943e-06	1.39835342856747e-06
1141	6.52276158958599e-07	6.8171860403704e-07	6.79874131811641e-07	9.02724833244927e-07	8.82294052726481e-07	9.2314488605505e-07	8.45085256275555e-07	6.98062918186534e-07	8.06460825335824e-07	7.03771072233569e-07	8.01378120501675e-07	1.02554568902543e-06	1.22106722419981e-06	1.3914466114106e-06	1.24423477836877e-06	1.39835342856747e-06
1142	6.3890984422584e-07	6.70450527937254e-07	6.79874131811641e-07	8.8922253873058e-07	8.66288718436658e-07	9.25963649065905e-07	8.36483879621351e-07	6.98062918186534e-07	7.89117581780215e-07	6.95135844353403e-07	8.09597383276051e-07	1.00535778176115e-06	1.18414510510953e-06	1.34917481562091e-06	1.22343976814534e-06	1.39440327763931e-06
1143	6.25543529493082e-07	6.87352642086932e-07	6.61695679089404e-07	8.96938135595921e-07	8.66288718436658e-07	9.2314488605505e-07	8.47235600439106e-07	7.01279797993845e-07	7.86227041187613e-07	7.08088686173652e-07	8.17816646050427e-07	1.00535778176115e-06	1.16040945712293e-06	1.34212951632263e-06	1.20611059295915e-06	1.37465252299853e-06
1144	6.25543529493082e-07	6.70450527937254e-07	6.61695679089404e-07	8.9308033716325e-07	8.52284050933063e-07	9.2878241207676e-07	8.45085256275555e-07	7.27014836452335e-07	7.94898662965418e-07	6.99453458293486e-07	8.34255171599179e-07	1.03362085193114e-06	1.15777216290219e-06	1.34565216597177e-06	1.20264475792191e-06	1.34305131557328e-06
1145	6.28216792439634e-07	6.76084565987147e-07	6.50788607456063e-07	8.87293639514244e-07	8.58286051291747e-07	9.2878241207676e-07	8.62288009583963e-07	7.10930437415779e-07	7.92008122372817e-07	6.86500616473236e-07	8.21926277437615e-07	1.01747052611972e-06	1.14722298601926e-06	1.37735601281403e-06	1.18878141777295e-06	1.38255282485484e-06
1146	6.36236581279289e-07	6.59182451837468e-07	6.61695679089404e-07	8.98867034812256e-07	8.6428805165043e-07	9.24554267560477e-07	8.60137665420412e-07	7.20581076837712e-07	7.89117581780215e-07	6.95135844353403e-07	8.30145540211991e-07	1.02554568902543e-06	1.15513486868146e-06	1.38792396176145e-06	1.19917892288467e-06	1.4141540322801e-06
1147	6.3890984422584e-07	6.59182451837468e-07	6.50788607456063e-07	8.71862445783562e-07	8.50283384146835e-07	9.13279215517057e-07	8.32183191294249e-07	7.07713557608467e-07	7.89117581780215e-07	6.73547774652986e-07	8.26035908824803e-07	1.02554568902543e-06	1.12876192647412e-06	1.34917481562091e-06	1.18531558273571e-06	1.40625373042378e-06
1148	6.44256370118944e-07	6.59182451837468e-07	6.65331369633852e-07	8.68004647350891e-07	8.50283384146835e-07	9.02004163473637e-07	8.343335354578e-07	6.94846038379223e-07	8.00679744150621e-07	6.86500616473236e-07	8.34255171599179e-07	1.03362085193114e-06	1.14194839757779e-06	1.35269746527005e-06	1.20611059295915e-06	1.40230357949563e-06
1149	6.3890984422584e-07	6.64816489887361e-07	6.79874131811641e-07	8.77649143432568e-07	8.42280717001924e-07	9.03413544979064e-07	8.40784567948453e-07	6.884122787646e-07	7.9778920355802e-07	6.90818230413319e-07	8.38364802986367e-07	1.02958327047828e-06	1.12612463225339e-06	1.35974276456833e-06	1.20611059295915e-06	1.39045312671116e-06
1150	6.60295947798253e-07	7.2115687038629e-07	6.72602750722746e-07	8.6028905048555e-07	8.38279383429468e-07	9.02004163473637e-07	8.49385944602657e-07	6.69110999920733e-07	8.03570284743223e-07	6.82183002533153e-07	8.54803328535119e-07	1.01343294466686e-06	1.12876192647412e-06	1.36326541421747e-06	1.20264475792191e-06	1.40230357949563e-06
1151	6.52276158958599e-07	7.2115687038629e-07	6.90781203444983e-07	8.71862445783562e-07	8.40280050215696e-07	9.02004163473637e-07	8.51536288766208e-07	6.85195398957289e-07	8.00679744150621e-07	6.99453458293486e-07	8.67132222696684e-07	1.02958327047828e-06	1.13403651491559e-06	1.37735601281403e-06	1.21304226303362e-06	1.40625373042378e-06
1152	6.22870266546531e-07	7.26790908436183e-07	6.79874131811641e-07	8.48715655187538e-07	8.26275382712101e-07	8.99185400462781e-07	8.23581814640045e-07	6.78761639342666e-07	7.92008122372817e-07	7.03771072233569e-07	8.71241854083872e-07	1.02554568902543e-06	1.13139922069485e-06	1.38440131211231e-06	1.19571308784743e-06	1.41020388135194e-06
1153	6.20197003599979e-07	7.2115687038629e-07	6.58059988544957e-07	8.33284461456855e-07	8.16272048780962e-07	8.87910348419361e-07	8.04228717168086e-07	6.65894120113422e-07	7.9778920355802e-07	6.99453458293486e-07	8.83570748245436e-07	1.04169601483685e-06	1.11821274959118e-06	1.37735601281403e-06	1.20611059295915e-06	1.39835342856747e-06
1154	6.30890055386186e-07	7.15522832336397e-07	6.5442429800051e-07	8.2749776380785e-07	8.1827271556719e-07	8.79454059386796e-07	8.17130782149392e-07	6.78761639342666e-07	7.68883797632004e-07	7.03771072233569e-07	8.91790011019812e-07	1.04169601483685e-06	1.10766357270825e-06	1.39849191070888e-06	1.20611059295915e-06	1.37070237207037e-06
1155	6.41583107172392e-07	7.2115687038629e-07	6.61695679089404e-07	8.33284461456855e-07	8.10270048422278e-07	8.78044677881368e-07	8.19281126312943e-07	6.94846038379223e-07	7.68883797632004e-07	6.82183002533153e-07	9.00009273794188e-07	1.04977117774256e-06	1.12085004381192e-06	1.38440131211231e-06	1.20957642799638e-06	1.38255282485484e-06
1156	6.44256370118944e-07	7.26790908436183e-07	6.90781203444983e-07	8.50644554403873e-07	8.06268714849823e-07	8.87910348419361e-07	8.21431470476494e-07	7.20581076837712e-07	7.68883797632004e-07	6.86500616473236e-07	9.16447799342941e-07	1.0739966664597e-06	1.17095863400586e-06	1.3914466114106e-06	1.2373031082943e-06	1.40230357949563e-06
1157	6.30890055386186e-07	7.26790908436183e-07	6.79874131811641e-07	8.15924368509838e-07	8.10270048422278e-07	8.45628903256534e-07	8.04228717168086e-07	7.10930437415779e-07	7.51540554076395e-07	6.6491254677282e-07	8.83570748245436e-07	1.02554568902543e-06	1.09183980738385e-06	1.3315615673752e-06	1.20611059295915e-06	1.35095161742959e-06
1158	6.25543529493082e-07	7.54961098685647e-07	6.76238441267193e-07	8.0242207399549e-07	8.04268048063595e-07	8.37172614223969e-07	7.9132665218678e-07	7.17364197030401e-07	7.45759472891192e-07	6.47642091012487e-07	8.79461116858248e-07	1.00535778176115e-06	1.09711439582531e-06	1.3139483191295e-06	1.18531558273571e-06	1.33910116464512e-06
1159	6.28216792439634e-07	7.54961098685647e-07	7.01688275078324e-07	8.15924368509838e-07	8.0826938163605e-07	8.35763232718541e-07	7.87025963859677e-07	7.30231716259646e-07	7.39978391705989e-07	6.3900686313232e-07	8.38364802986367e-07	1.00535778176115e-06	1.10238898426678e-06	1.32803891772606e-06	1.17838391266123e-06	1.33515101371696e-06
1160	6.3890984422584e-07	7.77497250885219e-07	7.38045180522797e-07	8.35213360673191e-07	8.16272048780962e-07	8.48447666267389e-07	7.95627340513882e-07	7.36665475874268e-07	7.45759472891192e-07	6.56277318892653e-07	8.54803328535119e-07	1.009395363214e-06	1.10766357270825e-06	1.34212951632263e-06	1.20957642799638e-06	1.33910116464512e-06
1161	6.41583107172392e-07	8.0003340308479e-07	7.63495014333928e-07	8.58360151269215e-07	8.22274049139645e-07	8.62541481321665e-07	7.97777684677433e-07	7.43099235488891e-07	7.65993257039403e-07	6.6491254677282e-07	8.71241854083872e-07	1.04169601483685e-06	1.11821274959118e-06	1.35974276456833e-06	1.2373031082943e-06	1.3588519192859e-06
1162	6.41583107172392e-07	7.83131288935112e-07	7.52587942700586e-07	8.52573453620209e-07	8.0826938163605e-07	8.31535088202259e-07	7.76274243041922e-07	7.33448596066957e-07	7.39978391705989e-07	6.69230160712903e-07	8.54803328535119e-07	1.04169601483685e-06	1.09447710160458e-06	1.32803891772606e-06	1.23383727325706e-06	1.32725071186065e-06
1163	6.41583107172392e-07	7.88765326985004e-07	7.59859323789481e-07	8.48715655187538e-07	7.96265380918683e-07	8.21669417664266e-07	7.67672866387718e-07	7.33448596066957e-07	7.57321635261598e-07	6.82183002533153e-07	8.42474434373555e-07	1.03362085193114e-06	1.08392792472164e-06	1.3315615673752e-06	1.2199739331081e-06	1.33120086278881e-06
1164	6.46929633065495e-07	7.6059513673554e-07	7.67130704878375e-07	8.41000058322197e-07	8.00266714491139e-07	8.18850654653411e-07	7.52620457242861e-07	7.36665475874268e-07	7.54431094668997e-07	6.86500616473236e-07	8.30145540211991e-07	1.02150810757257e-06	1.07337874783871e-06	1.32451626807692e-06	1.20611059295915e-06	1.30354980629171e-06
1165	6.68315736637908e-07	7.66229174785433e-07	7.85309157600612e-07	8.44857856754867e-07	8.30276716284557e-07	8.27306943685976e-07	7.78424587205473e-07	7.46316115296202e-07	7.68883797632004e-07	7.03771072233569e-07	8.50693697147931e-07	1.02958327047828e-06	1.08656521894238e-06	1.33508421702434e-06	1.24423477836877e-06	1.34700146650143e-06
1166	6.84355314317218e-07	7.83131288935112e-07	7.99851919778401e-07	8.52573453620209e-07	8.42280717001924e-07	8.30125706696831e-07	7.89176308023228e-07	7.59183634525447e-07	7.63102716446801e-07	7.08088686173652e-07	8.54803328535119e-07	1.04573359628971e-06	1.09183980738385e-06	1.34212951632263e-06	1.27889312874116e-06	1.35095161742959e-06
1167	6.92375103156873e-07	7.83131288935112e-07	7.85309157600612e-07	8.48715655187538e-07	8.30276716284557e-07	8.11803747126273e-07	7.87025963859677e-07	7.75268033562003e-07	7.602121758542e-07	6.99453458293486e-07	8.42474434373555e-07	1.04169601483685e-06	1.06810415939724e-06	1.32803891772606e-06	1.27196145866669e-06	1.31145010814802e-06
